732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,856,856,856,856,856,732,732,732,732,732,732,732,732,732,732
-1,-1,1566,-1,-1,-1,-1,732,732,732,732,732,732,732,732,732,856,856,856,856,856,856,856,856,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
-1,-1,-1,-1,-1,-1,-1,1561,-1,-1,-1,-1,732,732,732,732,856,856,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
724,-1,-1,-1,-1,-1,-1,1601,-1,-1,1565,-1,1561,732,732,732,732,856,856,856,856,856,856,856,856,856,856,732,732,732,732,732,732,732,732,732,732,732,732
724,1647,1648,-1,-1,-1,-1,1641,-1,-1,-1,-1,1601,1561,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,-1,-1,1565,-1,-1,-1,-1,-1,-1,732
724,1687,1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,1641,1601,1561,732,732,732,732,732,732,732,732,732,732,732,732,732,1563,-1,-1,-1,1566,-1,-1,-1,1565,-1,1561
724,-1,-1,-1,1685,-1,-1,1605,-1,-1,-1,-1,-1,1641,1601,1561,732,732,732,732,732,732,732,732,732,732,732,1563,1603,-1,-1,-1,-1,-1,-1,-1,-1,-1,1601
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1641,1601,1561,-1,732,732,732,732,732,732,732,732,732,1603,1643,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,1645,-1,-1,-1,-1,1641,1601,1566,1561,-1,732,732,732,732,732,732,1563,1643,-1,-1,1606,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1641,-1,1601,-1,1561,-1,1650,1650,1565,1563,1603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,1765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1641,-1,1601,-1,-1,-1,-1,1603,1643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,1641,-1,-1,-1,-1,1643,-1,-1,-1,-1,1810,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1765,-1,-1,-1,-1,-1,1606,724
724,-1,-1,1810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1685,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1685,-1,-1,-1,-1,-1,-1,-1,1685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,1647,1648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,1687,1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1606,-1,-1,-1,1685,-1,724
724,-1,-1,-1,-1,1685,-1,-1,-1,-1,-1,1807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1810,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1729,1730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1725,-1,-1,-1,-1,-1,1647,1648,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1725,-1,1769,1770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1687,1688,-1,724
724,-1,-1,-1,-1,-1,-1,-1,1605,-1,-1,-1,-1,-1,-1,-1,-1,-1,1809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1645,-1,-1,-1,724
724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
722,761,761,1680,-1,1680,760,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,723
