1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1562,1562,1562,1562,1562,1562,1562,1562,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1602,1602,1602,1602,1602,1602,1602,1562,1562,1562,1562,1562,1562,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1642,1642,1642,1642,1642,1642,1642,1602,1602,1602,1602,1602,1562,1562,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1642,1642,1642,1642,1642,1602,1562,1562,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1562,1562,1562,1562,1562,1562,1562,1562,1562,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642,1602,1562,1562,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1562,1602,1602,1602,1602,1602,1602,1602,1602,1602,1562
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642,1602,1562,1562,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1562,1602,1642,1642,1642,1642,1642,1642,1642,1642,1642,1602
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642,1602,1562,1562,1562,1440,1440,1440,1440,1440,1440,1440,1440,1602,1642,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642,1602,1602,1562,1562,1440,1440,1440,1440,1440,1440,1562,1642,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642,1642,1602,1602,1562,1562,1562,1562,1562,1562,1602,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642,1642,1602,1603,1440,1440,1601,1602,1642,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1642,1603,1440,1440,1601,1642,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1567,1567,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1567,1567,1567,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1567,1567,1567,1567,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1567,1567,1567,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
